sku,parent_sku,locale,attribute_family_code,type,categories,images,name,description,short_description,status,visible_individually,length,width,height,weight,price,special_price,special_price_from,special_price_to,url_key,meta_title,meta_keywords,meta_description,manage_stock,inventories,related_skus,cross_sell_skus,up_sell_skus,tax_status,tax_category_id,global_unique_id,cases_in_stock,custom_product_subtitle,pack_quantity,low_stock_amount,pmp_or_not,max_order,por_percentage,product_size,prom_id,prom_start,promo_end,total_sales,rrp_price,outer_pack_size,shipping_class,configurable_variants
901005,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,ROWNTREES TOTS TROP POUCH,ROWNTREES TOTS TROP POUCH,ROWNTREES TOTS TROP POUCH,1,1,,,,10,10.49,10.39,2025-05-05,2025-11-05,rowntrees-tots-trop-pouch-901005,,,,1,default=5,,,,19,1,,5,10x140G,,,PLAIN,,39.77,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,2.09,,No Shipping class,
901015,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,ROWNTREES RANDOM JUICERS SWEETS B,ROWNTREES RANDOM JUICERS SWEETS B,ROWNTREES RANDOM JUICERS SWEETS B,1,1,,,,10,9.29,,,,rowntrees-random-juicers-sweets-b-901015,,,,1,default=4,,,,19,1,,4,9X140G,,,PLAIN,,37.76,,,,,,1.99,,No Shipping class,
901007,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,ROWNTREES SAFARI MIX POUCH,ROWNTREES SAFARI MIX POUCH,ROWNTREES SAFARI MIX POUCH,1,1,,,,10,11.49,,,,rowntrees-safari-mix-pouch-901007,,,,1,default=5,,,,19,1,,5,10X115G,,,PLAIN,,34.03,,,,,,2.09,,No Shipping class,
902125,,en,variant_family,simple,WATER/STILL WATER,,NESTLE PURE LIFE12PK,NESTLE PURE LIFE12PK,NESTLE PURE LIFE12PK,1,1,,,,10,2.99,,,,nestle-pure-life12pk-902125,,,,1,default=16,,,,19,1,,16,12x500ML,,,PLAIN,10,38.98,,,,,,0.49,,No Shipping class,
902135,,en,variant_family,simple,WATER/SPARKLING WATER,,SANPELLEGRINO LIMONATA,SANPELLEGRINO LIMONATA,SANPELLEGRINO LIMONATA,1,1,,,,10,6.19,,,,sanpellegrino-limonata-902135,,,,1,default=5,,,,19,1,,5,12x330ML,,,PLAIN,10,54.15,,,,,,1.35,,No Shipping class,
902136,,en,variant_family,simple,WATER/SPARKLING WATER,,SANPELLEGRINO ARANCIATA(ORANGE),SANPELLEGRINO ARANCIATA(ORANGE),SANPELLEGRINO ARANCIATA(ORANGE),1,1,,,,10,6.19,,,,sanpellegrino-aranciataorange-902136,,,,1,default=4,,,,19,1,,4,12X330ML,,,PLAIN,10,54.15,,,,,,1.35,,No Shipping class,
902171,,en,variant_family,simple,WATER/SPARKLING WATER,,SANPELLEGRINO SPARKLING WATER,SANPELLEGRINO SPARKLING WATER,SANPELLEGRINO SPARKLING WATER,1,1,,,,10,5.99,,,,sanpellegrino-sparkling-water-902171,,,,1,default=6,,,,19,1,,6,12X500ML,,,PLAIN,10,13.19,,,,,,0.69,,No Shipping class,
902523,,en,variant_family,simple,WATER/SPARKLING WATER,,NESTLE WATERS SP ARANCIATA ROSSA(BLOOD ORANGE),NESTLE WATERS SP ARANCIATA ROSSA(BLOOD ORANGE),NESTLE WATERS SP ARANCIATA ROSSA(BLOOD ORANGE),1,1,,,,10,6.19,,,,nestle-waters-sp-aranciata-rossablood-orange-902523,,,,1,default=6,,,,19,1,,6,12X330ML,,,PLAIN,10,54.15,,,,,,1.35,,No Shipping class,
902524,,en,variant_family,simple,WATER/SPARKLING WATER,,SANPELLEGRINO MELOGRANO & ARANCIA(ORANGE & POM,SANPELLEGRINO MELOGRANO & ARANCIA(ORANGE & POM,SANPELLEGRINO MELOGRANO & ARANCIA(ORANGE & POM,1,1,,,,10,6.19,,,,sanpellegrino-melograno-aranciaorange-pom-902524,,,,1,default=10,,,,19,1,,10,12x330ML,,,PLAIN,10,54.15,,,,,,1.35,,No Shipping class,
902525,,en,variant_family,simple,WATER/SPARKLING WATER,,SANPELLEGRINO POMPELMO(GRAPEFRUIT),SANPELLEGRINO POMPELMO(GRAPEFRUIT),SANPELLEGRINO POMPELMO(GRAPEFRUIT),1,1,,,,10,5.49,,,,sanpellegrino-pompelmograpefruit-902525,,,,1,default=2,,,,19,1,,2,12X330ML,,,PLAIN,10,59.33,,,,,,1.35,,No Shipping class,
902526,,en,variant_family,simple,WATER/SPARKLING WATER,,SANPELLEGRINO LIMONE & MENTA(LEMON & MINT),SANPELLEGRINO LIMONE & MENTA(LEMON & MINT),SANPELLEGRINO LIMONE & MENTA(LEMON & MINT),1,1,,,,10,6.19,,,,sanpellegrino-limone-mentalemon-mint-902526,,,,1,default=9,,,,19,1,,9,12x330ML,,,PLAIN,10,54.15,,,,,,1.35,,No Shipping class,
902703,,en,variant_family,simple,WATER/STILL WATER,,SAN PELLEGRINO WATER,SAN PELLEGRINO WATER,SAN PELLEGRINO WATER,1,1,,,,10,5.99,,,,san-pellegrino-water-902703,,,,1,default=2,,,,19,1,,2,6x1 LTR,,,PLAIN,10,13.81,,,,,,1.39,,No Shipping class,
903713,,en,variant_family,simple,WATER/STILL WATER,,NESTLE PURE LIFE,NESTLE PURE LIFE,NESTLE PURE LIFE,1,1,,,,10,2.49,,,,nestle-pure-life-903713,,,,1,default=8,,,,19,1,,8,6x1.5LTR,,,PLAIN,10,49.7,,,,,,0.99,,No Shipping class,
14275,,en,variant_family,simple,WATER/STILL WATER,,BUXTON MINERAL WATER S/CAP,BUXTON MINERAL WATER S/CAP,BUXTON MINERAL WATER S/CAP,1,1,,,,10,8.49,,,,buxton-mineral-water-scap-14275,,,,1,default=21,,,,19,1,,21,15x75CL,,,PLAIN,10,35.31,,,,,,1.05,,No Shipping class,
14291,,en,variant_family,simple,WATER/STILL WATER,,BUXTON STILL MINERAL WATER,BUXTON STILL MINERAL WATER,BUXTON STILL MINERAL WATER,1,1,,,,10,7.79,,,,buxton-still-mineral-water-14291,,,,1,default=7,,,,19,1,,7,24X50CL,,,PLAIN,10,33.98,,,,,,0.59,,No Shipping class,
90299,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,AERO BUBBLES PEPPERMINT BAG PM£1.50,AERO BUBBLES PEPPERMINT BAG PM£1.50,AERO BUBBLES PEPPERMINT BAG PM£1.50,1,1,,,,10,10.99,,,,aero-bubbles-peppermint-bag-pmps150-90299,,,,1,default=17,,,,19,1,,17,12X12UNIT,,,PMP,,26.73,,,,,,1.5,,No Shipping class,
90820,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE ORIGINAL 2IN1 6PK PM£1,NESCAFE ORIGINAL 2IN1 6PK PM£1,NESCAFE ORIGINAL 2IN1 6PK PM£1,1,1,,,,10,7.29,,,,nescafe-original-2in1-6pk-pmps1-90820,,,,1,default=9,,,,19,3,,9,11X6S,,,PMP,,33.73,,,,,,1,,No Shipping class,
902009,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,KITKAT 4 FINGER PMP£75P,KITKAT 4 FINGER PMP£75P,KITKAT 4 FINGER PMP£75P,1,1,,,,10,9.49,,,,kitkat-4-finger-pmpps75p-902009,,,,1,default=8,,,,19,1,,8,24X41.5,,,PMP,,36.73,,,,,,0.75,,No Shipping class,
902228,,en,variant_family,simple,CONFECTIONERY/SWEET BAGS,,ROWNTREE RANDOMS CATCUS PCH130G,ROWNTREE RANDOMS CATCUS PCH130G,ROWNTREE RANDOMS CATCUS PCH130G,1,1,,,,10,11.49,,,,rowntree-randoms-catcus-pch130g-902228,,,,1,default=6,,,,19,1,,6,10X130G,,,PLAIN,,34.03,,,,,,2.09,,No Shipping class,
902273,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,NESTLE TOFEE CRISP MULTIPACK£1.35,NESTLE TOFEE CRISP MULTIPACK£1.35,NESTLE TOFEE CRISP MULTIPACK£1.35,1,1,,,,10,12.49,,,,nestle-tofee-crisp-multipackps135-902273,,,,1,default=4,,,,19,1,,4,14X31G,,,PMP,,14.35,,,,,,1.25,,No Shipping class,
902642,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,NESTLE MUNCHIES,NESTLE MUNCHIES,NESTLE MUNCHIES,1,1,,,,10,17.99,,,,nestle-munchies-902642,,,,1,default=3,,,,19,1,,3,36X1,,,PLAIN,,32.62,,,,,,0.89,,No Shipping class,
902915,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE COFFEE ORIGINAL PM£3.79,NESCAFE COFFEE ORIGINAL PM£3.79,NESCAFE COFFEE ORIGINAL PM£3.79,1,1,,,,10,14.29,,,,nescafe-coffee-original-pmps379-902915,,,,1,default=3,,,,19,3,,3,6X95G,,,PMP,,37.16,,,,,,3.79,,No Shipping class,
902940,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,AERO BUBBLES PEPPERMINT£75,AERO BUBBLES PEPPERMINT£75,AERO BUBBLES PEPPERMINT£75,1,1,,,,10,9.49,,,,aero-bubbles-peppermintps75-902940,,,,1,default=5,,,,19,1,,5,24X24,,,PMP,,36.73,,,,,,0.75,,No Shipping class,
903441,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,MILKYBAR WHITE GIANT BUTTONS £1.50 PMP,MILKYBAR WHITE GIANT BUTTONS £1.50 PMP,MILKYBAR WHITE GIANT BUTTONS £1.50 PMP,1,1,,,,10,9.49,,,,milkybar-white-giant-buttons-ps150-pmp-903441,,,,1,default=3,,,,19,1,,3,12X85G,,,PMP,,36.73,,,,,,1.5,,No Shipping class,
903674,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,KITKAT SALTED CARAMEL SHARING BLOCK PM£1.50,KITKAT SALTED CARAMEL SHARING BLOCK PM£1.50,KITKAT SALTED CARAMEL SHARING BLOCK PM£1.50,1,1,,,,10,14.99,,,,kitkat-salted-caramel-sharing-block-pmps150-903674,,,,1,default=4,,,,19,1,,4,15x99G,,,PMP,,20.05,,,,,,1.5,,No Shipping class,
903675,,en,variant_family,simple,CONFECTIONERY/CHOCOLATES,,KITKAT DOUBLE CHOCOLATE SHARING BLOCK PM£1.50,KITKAT DOUBLE CHOCOLATE SHARING BLOCK PM£1.50,KITKAT DOUBLE CHOCOLATE SHARING BLOCK PM£1.50,1,1,,,,10,14.99,,,,kitkat-double-chocolate-sharing-block-pmps150-903675,,,,1,default=4,,,,19,1,,4,15x99G,,,PMP,,20.05,,,,,,1.5,,No Shipping class,
903682,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE COFFEE ORIGINAL PM£4.19,NESCAFE COFFEE ORIGINAL PM£4.19,NESCAFE COFFEE ORIGINAL PM£4.19,1,1,,,,10,15.99,,,,nescafe-coffee-original-pmps419-903682,,,,1,default=14,,,,19,1,,14,6x95G,,,PMP,,23.68,,,,,,4.19,,No Shipping class,
82900,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE ORIGINAL 3IN1 6PK PM £1,NESCAFE ORIGINAL 3IN1 6PK PM £1,NESCAFE ORIGINAL 3IN1 6PK PM £1,1,1,,,,10,7.29,,,,nescafe-original-3in1-6pk-pm-ps1-82900,,,,1,default=7,,,,19,3,,7,11X16G,,,PMP,,39.75,,,,,,1.1,,No Shipping class,
128916,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE CARAMEL 3IN1 6PK PM£1,NESCAFE CARAMEL 3IN1 6PK PM£1,NESCAFE CARAMEL 3IN1 6PK PM£1,1,1,,,,10,8.99,,,,nescafe-caramel-3in1-6pk-pmps1-128916,,,,1,default=3,,,,19,3,,3,11X17GRM,,,PMP,,18.27,,,,,,1,,No Shipping class,
31565,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE DECAF ORIGINAL PM£3.49,NESCAFE DECAF ORIGINAL PM£3.49,NESCAFE DECAF ORIGINAL PM£3.49,1,1,,,,10,17.25,,,,nescafe-decaf-original-pmps349-31565,,,,1,default=5,,,,19,3,,5,6X95G,,,PMP,,17.62,,,,,,3.49,,No Shipping class,
81227,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE GOLD BLEND DECAF PM£3.99,NESCAFE GOLD BLEND DECAF PM£3.99,NESCAFE GOLD BLEND DECAF PM£3.99,1,1,,,,10,19.99,,,,nescafe-gold-blend-decaf-pmps399-81227,,,,1,default=2,,,,19,3,,2,6X95GRM,,,PMP,,16.5,,,,,,3.99,,No Shipping class,
171815,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE GOLD CAPPUCCINO UNSWEETENED 113.6G,NESCAFE GOLD CAPPUCCINO UNSWEETENED 113.6G,NESCAFE GOLD CAPPUCCINO UNSWEETENED 113.6G,1,1,,,,10,7.99,,,,nescafe-gold-cappuccino-unsweetened-1136g-171815,,,,1,default=1,,,,19,3,,1,6x8SACHET,,,PLAIN,,52.27,,,,,,2.79,,No Shipping class,
171844,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE GOLD CAPPUCCINO PM£2.49,NESCAFE GOLD CAPPUCCINO PM£2.49,NESCAFE GOLD CAPPUCCINO PM£2.49,1,1,,,,10,8.29,,,,nescafe-gold-cappuccino-pmps249-171844,,,,1,default=6,,,,19,3,,6,6X124G,,,PMP,,50.48,,,,,,2.79,,No Shipping class,
25321,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESTLE COFFEE MATE ORIGINAL,NESTLE COFFEE MATE ORIGINAL,NESTLE COFFEE MATE ORIGINAL,1,1,,,,10,17.69,,,,nestle-coffee-mate-original-25321,,,,1,default=4,,,,19,3,,4,10X180G,,,PLAIN,,21.73,,,,,,2.26,,No Shipping class,
33810,,en,variant_family,simple,NON-FOOD AND STATIONERY/FOOD & DRINK DISPOSABLE,,NESCAFE & GO BLACK COFFEE PAPER CUP,NESCAFE & GO BLACK COFFEE PAPER CUP,NESCAFE & GO BLACK COFFEE PAPER CUP,1,1,,,,10,4.69,,,,nescafe-go-black-coffee-paper-cup-33810,,,,1,default=4,,,,19,3,,0,8X2.4G,,,PLAIN,,41.38,,,,,,1,,No Shipping class,
120338,,en,variant_family,simple,HOT DRINKS/COFFEE,,NESCAFE&GO CAPPUCCINO UNSWEETENED PAPER CUP,NESCAFE&GO CAPPUCCINO UNSWEETENED PAPER CUP,NESCAFE&GO CAPPUCCINO UNSWEETENED PAPER CUP,1,1,,,,10,4.69,,,,nescafego-cappuccino-unsweetened-paper-cup-120338,,,,1,default=25,,,,19,3,,2,8X12OZ,,,PLAIN,,41.38,,,,,,1,,No Shipping class,
71223,,en,variant_family,simple,GROCERY/SPORT & NUTRITION,,NESQUIK STRAWBERRY MILKSHAKE,NESQUIK STRAWBERRY MILKSHAKE,NESQUIK STRAWBERRY MILKSHAKE,1,1,,,,10,16.99,,,,nesquik-strawberry-milkshake-71223,,,,1,default=2,,,,19,1,,2,10X300GRM,,,PLAIN,,33.15,,,,,,3.05,,No Shipping class,
81219,,en,variant_family,simple,CEREALS & CEREAL BAR/CEREALS,,NESTLE CHEERIOS PM£3.25,NESTLE CHEERIOS PM£3.25,NESTLE CHEERIOS PM£3.25,1,1,,,,10,12.99,,,,nestle-cheerios-pmps325-81219,,,,1,default=3,,,,19,3,,3,6X390G,,,PMP,,33.38,,,,,,3.25,,No Shipping class,
81221,,en,variant_family,simple,CEREALS & CEREAL BAR/CEREALS,,NESTLE SHREDDIES PM£3.25,NESTLE SHREDDIES PM£3.25,NESTLE SHREDDIES PM£3.25,1,1,,,,10,10.99,,,,nestle-shreddies-pmps325-81221,,,,1,default=6,,,,19,3,,6,6X460G,,,PMP,,43.64,,,,,,3.25,,No Shipping class,
32581,,en,variant_family,simple,CEREALS & CEREAL BAR/CEREALS,,NESTLE FROSTED SHREDDIES PM£3.25,NESTLE FROSTED SHREDDIES PM£3.25,NESTLE FROSTED SHREDDIES PM£3.25,1,1,,,,10,13.99,,,,nestle-frosted-shreddies-pmps325-32581,,,,1,default=2,,,,19,3,,2,6x500GRM,,,PMP,,28.26,,,,,,3.25,,No Shipping class,
81218,,en,variant_family,simple,CEREALS & CEREAL BAR/CEREALS,,NESTLE CURIOUSLY CINNAMON PM£3.25,NESTLE CURIOUSLY CINNAMON PM£3.25,NESTLE CURIOUSLY CINNAMON PM£3.25,1,1,,,,10,13.49,,,,nestle-curiously-cinnamon-pmps325-81218,,,,1,default=2,,,,19,3,,2,6x375G,,,PMP,,30.82,,,,,,3.25,,No Shipping class,
94525,,en,variant_family,simple,CEREALS & CEREAL BAR/CEREALS,,NESTLE NESQUIK CEREAL PM£3.25,NESTLE NESQUIK CEREAL PM£3.25,NESTLE NESQUIK CEREAL PM£3.25,1,1,,,,10,13.99,,,,nestle-nesquik-cereal-pmps325-94525,,,,1,default=3,,,,19,3,,3,6X375GRM,,,PMP,,28.26,,,,,,3.25,,No Shipping class,
94526,,en,variant_family,simple,CEREALS & CEREAL BAR/CEREALS,,KIT KAT CEREAL PM£3.50,KIT KAT CEREAL PM£3.50,KIT KAT CEREAL PM£3.50,1,1,,,,10,13.29,,,,kit-kat-cereal-pmps350-94526,,,,1,default=3,,,,19,3,,3,7x330G,,,PMP,,45.76,,,,,,3.5,,No Shipping class,
105349,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,MAGGI LIQUID SEASONING BOTTLE,MAGGI LIQUID SEASONING BOTTLE,MAGGI LIQUID SEASONING BOTTLE,1,1,,,,10,11.89,,,,maggi-liquid-seasoning-bottle-105349,,,,1,default=1,,,,19,3,,1,12X125G,,,PLAIN,,29.23,,,,,,1.4,,No Shipping class,
105350,,en,variant_family,simple,GROCERY/KETCHUP AND SAUCE,,MAGGI 2 MINUTE NOODLES CHICKEN,MAGGI 2 MINUTE NOODLES CHICKEN,MAGGI 2 MINUTE NOODLES CHICKEN,1,1,,,,10,14.83,,,,maggi-2-minute-noodles-chicken-105350,,,,1,default=2,,,,19,3,,2,30x75GRM,,,PLAIN,,28.36,,,,,,0.69,,No Shipping class,
105355,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,MAGGI LIQUID SEASONING HOT BOTTLE,MAGGI LIQUID SEASONING HOT BOTTLE,MAGGI LIQUID SEASONING HOT BOTTLE,1,1,,,,10,11.89,,,,maggi-liquid-seasoning-hot-bottle-105355,,,,1,default=2,,,,19,3,,2,12X125GM,,,PLAIN,,29.23,,,,,,1.4,,No Shipping class,
105361,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,MAGGI CHILLI SAUCE N2 GB,MAGGI CHILLI SAUCE N2 GB,MAGGI CHILLI SAUCE N2 GB,1,1,,,,10,9.29,,,,maggi-chilli-sauce-n2-gb-105361,,,,1,default=3,,,,19,3,,3,6X340GM,,,PLAIN,,22.19,,,,,,1.99,,No Shipping class,
105362,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,MAGGI MASALA CHILLI SAUCE,MAGGI MASALA CHILLI SAUCE,MAGGI MASALA CHILLI SAUCE,1,1,,,,10,9.69,,,,maggi-masala-chilli-sauce-105362,,,,1,default=3,,,,19,3,,3,6X400GRM,,,PLAIN,,22.36,,,,,,2.08,,No Shipping class,
105378,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,MAGGI CHILLI&GARLIC SAUCE N2 GB,MAGGI CHILLI&GARLIC SAUCE N2 GB,MAGGI CHILLI&GARLIC SAUCE N2 GB,1,1,,,,10,9.29,,,,maggi-chilligarlic-sauce-n2-gb-105378,,,,1,default=2,,,,19,3,,2,6X305GM,,,PLAIN,,22.19,,,,,,1.99,,No Shipping class,
105384,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,MAGGI HOT&SWEET SAUCE,MAGGI HOT&SWEET SAUCE,MAGGI HOT&SWEET SAUCE,1,1,,,,10,9.69,,,,maggi-hotsweet-sauce-105384,,,,1,default=1,,,,19,3,,1,6X400GRM,,,PLAIN,,18.84,,,,,,1.99,,No Shipping class,
105390,,en,variant_family,simple,GROCERY/COOKING SAUCE & PASTA,,MAGGI TAMARINA SAUCE,MAGGI TAMARINA SAUCE,MAGGI TAMARINA SAUCE,1,1,,,,10,9.69,,,,maggi-tamarina-sauce-105390,,,,1,default=3,,,,19,3,,3,6X425G,,,PLAIN,,18.84,,,,,,1.99,,No Shipping class,
141444,,en,variant_family,simple,CONFECTIONERY/CHEWING GUM,,TOXIC WASTE YELLOW DRUM,TOXIC WASTE YELLOW DRUM,TOXIC WASTE YELLOW DRUM,1,1,,,,10,8.39,,,,toxic-waste-yellow-drum-141444,,,,1,default=5,,,,19,1,,5,12X42GRM,,,PLAIN,,15.25,,,,,,0.99,,No Shipping class,
141445,,en,variant_family,simple,CONFECTIONERY/CHEWING GUM,,TOXIC WASTE RED DRUM,TOXIC WASTE RED DRUM,TOXIC WASTE RED DRUM,1,1,,,,10,8.39,,,,toxic-waste-red-drum-141445,,,,1,default=6,,,,19,1,,6,12X42GRM,,,PLAIN,,15.25,,,,,,0.99,,No Shipping class,
141447,,en,variant_family,simple,CONFECTIONERY/CHEWING GUM,,TOXIC WASTE PURPLE DRUM,TOXIC WASTE PURPLE DRUM,TOXIC WASTE PURPLE DRUM,1,1,,,,10,6.99,,,,toxic-waste-purple-drum-141447,,,,1,default=36,,,,19,1,,3,12x42GRM,,,PLAIN,,29.39,,,,,,0.99,,No Shipping class,
902054,,en,variant_family,simple,PET FOOD/DOG FOOD,,BAKERS DOG TREAT MIXED VARIETY REWARDS,BAKERS DOG TREAT MIXED VARIETY REWARDS,BAKERS DOG TREAT MIXED VARIETY REWARDS,1,1,,,,10,5.99,,,,bakers-dog-treat-mixed-variety-rewards-902054,,,,1,default=4,,,,19,1,,4,8X100G,,,PLAIN,,54.85,,,,,,1.99,,No Shipping class,
902055,,en,variant_family,simple,PET FOOD/DOG FOOD,,WINALOT ADULT MEATY CHUNKS IN GRAVY,WINALOT ADULT MEATY CHUNKS IN GRAVY,WINALOT ADULT MEATY CHUNKS IN GRAVY,1,1,,,,10,13.99,,,,winalot-adult-meaty-chunks-in-gravy-902055,,,,1,default=21,,,,19,1,,21,4X100G,,,PLAIN,,15.89,,,,,,4.99,,No Shipping class,
902709,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX POUCH SALMON IN JELLY PMP 3/£1.39,FELIX POUCH SALMON IN JELLY PMP 3/£1.39,FELIX POUCH SALMON IN JELLY PMP 3/£1.39,1,1,,,,10,7.19,,,,felix-pouch-salmon-in-jelly-pmp-3ps139-902709,,,,1,default=19,,,,19,1,,19,24X85G,,,PMP,,39.07,,,,,,0.59,,No Shipping class,
902710,,en,variant_family,simple,PET FOOD/CAT FOOD,,***FELIX POUCH CHICKEN,***FELIX POUCH CHICKEN,***FELIX POUCH CHICKEN,1,1,,,,10,8.99,,,,felix-pouch-chicken-902710,,,,1,default=1,,,,19,1,,1,24X85G,,,PLAIN,,67.66,,,,,,1.39,,No Shipping class,
902769,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX FISH SELECTION IN JELLY12 PACK PM£3.99,FELIX FISH SELECTION IN JELLY12 PACK PM£3.99,FELIX FISH SELECTION IN JELLY12 PACK PM£3.99,1,1,,,,10,10.49,,,,felix-fish-selection-in-jelly12-pack-pmps399-902769,,,,1,default=11,,,,19,1,,11,4X85G,,,PMP,,21.13,,,,,,3.99,,No Shipping class,
902770,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX LAMB POUCH PM 3/1.39,FELIX LAMB POUCH PM 3/1.39,FELIX LAMB POUCH PM 3/1.39,1,1,,,,10,7.19,6.59,2025-05-05,2025-11-05,felix-lamb-pouch-pm-3139-902770,,,,1,default=11,,,,19,1,,11,24x85G,,,PMP,,39.07,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,0.59,,No Shipping class,
902771,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX CHICKEN POUCH PM3/1.39,FELIX CHICKEN POUCH PM3/1.39,FELIX CHICKEN POUCH PM3/1.39,1,1,,,,10,7.19,6.59,2025-05-05,2025-11-05,felix-chicken-pouch-pm3139-902771,,,,1,default=14,,,,19,1,,14,24X85G,,,PMP,,39.07,,2025 WEEK 18 PROMOTION,2025-05-05,2025-11-05,,0.59,,No Shipping class,
902772,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX MIXED 12 PACK PM£3.99,FELIX MIXED 12 PACK PM£3.99,FELIX MIXED 12 PACK PM£3.99,1,1,,,,10,10.99,,,,felix-mixed-12-pack-pmps399-902772,,,,1,default=15,,,,19,1,,15,4X85G,,,PMP,,17.37,,,,,,3.99,,No Shipping class,
902773,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX SENIOR PCH MIX SELECTION £3.99,FELIX SENIOR PCH MIX SELECTION £3.99,FELIX SENIOR PCH MIX SELECTION £3.99,1,1,,,,10,10.99,,,,felix-senior-pch-mix-selection-ps399-902773,,,,1,default=8,,,,19,1,,8,4X85G,,,PMP,,17.37,,,,,,3.99,,No Shipping class,
903475,,en,variant_family,simple,PET FOOD/DOG FOOD,,BAKERS WHIRLERS BACON PM£1.39,BAKERS WHIRLERS BACON PM£1.39,BAKERS WHIRLERS BACON PM£1.39,1,1,,,,10,4.29,,,,bakers-whirlers-bacon-pmps139-903475,,,,1,default=7,,,,19,1,,7,6X130G,,,PMP,,38.27,,,,,,1.39,,No Shipping class,
903476,,en,variant_family,simple,PET FOOD/DOG FOOD,,BAKERS SIZZLERS BACON DOG £1.39,BAKERS SIZZLERS BACON DOG £1.39,BAKERS SIZZLERS BACON DOG £1.39,1,1,,,,10,4.89,,,,bakers-sizzlers-bacon-dog-ps139-903476,,,,1,default=6,,,,19,1,,6,6X90G,,,PMP,,29.64,,,,,,1.39,,No Shipping class,
903604,,en,variant_family,simple,PET FOOD/DOG FOOD,,BAKERS DPG TREATS BACON & CHEESE WHIRLERS PM£1.39,BAKERS DPG TREATS BACON & CHEESE WHIRLERS PM£1.39,BAKERS DPG TREATS BACON & CHEESE WHIRLERS PM£1.39,1,1,,,,10,3.99,,,,bakers-dpg-treats-bacon-cheese-whirlers-pmps139-903604,,,,1,default=3,,,,19,1,,3,6x130G,,,PMP,,42.59,,,,,,1.39,,No Shipping class,
903605,,en,variant_family,simple,PET FOOD/DOG FOOD,,BAKERS REWARDS VARIETY TREATS PM£1.39,BAKERS REWARDS VARIETY TREATS PM£1.39,BAKERS REWARDS VARIETY TREATS PM£1.39,1,1,,,,10,5.99,,,,bakers-rewards-variety-treats-pmps139-903605,,,,1,default=6,,,,19,1,,6,8x100G,,,PMP,,35.36,,,,,,1.39,,No Shipping class,
903848,,en,variant_family,simple,PET FOOD/CAT FOOD,,FELIX GOODY BAG CAT SEASIDE MIX PM£1.39,FELIX GOODY BAG CAT SEASIDE MIX PM£1.39,FELIX GOODY BAG CAT SEASIDE MIX PM£1.39,1,1,,,,10,4.99,,,,felix-goody-bag-cat-seaside-mix-pmps139-903848,,,,1,default=5,,,,19,1,,5,8x60G,,,PMP,,46.15,,,,,,1.39,,No Shipping class,
903849,,en,variant_family,simple,PET FOOD/DOG FOOD,,WINALOT PERF/ADUL/BF&CARROTS & CHI&PEAS£4.49,WINALOT PERF/ADUL/BF&CARROTS & CHI&PEAS£4.49,WINALOT PERF/ADUL/BF&CARROTS & CHI&PEAS£4.49,1,1,,,,10,10.99,,,,winalot-perfadulbfcarrots-chipeasps449-903849,,,,1,default=5,,,,19,1,,5,12x100G,,,PMP,,75.52,,,,,,4.49,,No Shipping class,
